Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1736399593,"2025-01-09 05:13:13",B5665,KN5290,10698.48,848.216,184,123.97595214844,39.640018463135
1736399607,"2025-01-09 05:13:27",B5665,KN5290,10698.48,848.216,185,123.9732131958,39.609199523926
1736399623,"2025-01-09 05:13:43",B5665,KN5290,10698.48,848.216,185,123.97020721436,39.577270507812
1736399637,"2025-01-09 05:13:57",B5665,KN5290,10698.48,848.216,185,123.96729278564,39.545150756836
1736399649,"2025-01-09 05:14:09",B5665,KN5290,10698.48,850.068,184,123.96518707275,39.522399902344
1736399663,"2025-01-09 05:14:23",B5665,KN5290,10698.48,850.068,184,123.96215820312,39.488586425781
1736399674,"2025-01-09 05:14:34",B5665,KN5290,10698.48,851.92,184,123.96022796631,39.467510223389
1736399688,"2025-01-09 05:14:48",B5665,KN5290,10698.48,851.92,184,123.95719146729,39.433139801025
1736399703,"2025-01-09 05:15:03",B5665,KN5290,10698.48,851.92,185,123.95485687256,39.407409667969
1736399722,"2025-01-09 05:15:22",B5665,KN5290,10698.48,851.92,185,123.95111083984,39.36722946167
1736399737,"2025-01-09 05:15:37",B5665,KN5290,10698.48,851.92,185,123.94805908203,39.334308624268
1736399752,"2025-01-09 05:15:52",B5665,KN5290,10698.48,853.772,185,123.94477081299,39.298511505127
1736399763,"2025-01-09 05:16:03",B5665,KN5290,10698.48,851.92,185,123.94262695312,39.275051116943
1736399777,"2025-01-09 05:16:17",B5665,KN5290,10698.48,853.772,184,123.94052886963,39.251998901367
1736399792,"2025-01-09 05:16:32",B5665,KN5290,10698.48,853.772,185,123.93772125244,39.220500946045
1736399803,"2025-01-09 05:16:43",B5665,KN5290,10698.48,855.624,184,123.93580627441,39.199169158936
1736399818,"2025-01-09 05:16:58",B5665,KN5290,10698.48,857.476,184,123.93286132812,39.165138244629
1736399832,"2025-01-09 05:17:12",B5665,KN5290,10698.48,857.476,184,123.93005371094,39.13330078125
